userid,actions,timestamp,clientIP,date,cohort,isBirth
18152,c2VhcmNoX3Byb2R1Y3Q=,1578142700,MTc5LjYyLjE2Mi41MQ==,2020-01-04 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578150835,MTc5LjYyLjE2Mi41MQ==,2020-01-04 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578165466,MTc5LjYyLjE2Mi41MQ==,2020-01-04 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578171999,MTc5LjYyLjE2Mi41MQ==,2020-01-04 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578179283,MTc5LjYyLjE2Mi41MQ==,2020-01-04 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578179526,MTc5LjYyLjE2Mi41MQ==,2020-01-04 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578181318,MTc5LjYyLjE2Mi41MQ==,2020-01-04 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,aG9tZQ==,1578214124,MTc5LjYyLjE2Mi41MQ==,2020-01-05 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578218876,MTc5LjYyLjE2Mi41MQ==,2020-01-05 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,aG9tZQ==,1578220110,MTc5LjYyLjE2Mi41MQ==,2020-01-05 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578221543,MTc5LjYyLjE2Mi41MQ==,2020-01-05 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578230871,MTc5LjYyLjE2Mi41MQ==,2020-01-05 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578231035,MTc5LjYyLjE2Mi41MQ==,2020-01-05 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578235108,MTc5LjYyLjE2Mi41MQ==,2020-01-05 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578236713,MTc5LjYyLjE2Mi41MQ==,2020-01-05 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578242456,MTc5LjYyLjE2Mi41MQ==,2020-01-05 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578247974,MTc5LjYyLjE2Mi41MQ==,2020-01-05 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578256680,MTc5LjYyLjE2Mi41MQ==,2020-01-05 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,aG9tZQ==,1578258666,MTc5LjYyLjE2Mi41MQ==,2020-01-05 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578259201,MTc5LjYyLjE2Mi41MQ==,2020-01-05 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578260617,MjE4LjE0Mi4zMi42OA==,2020-01-05 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578270959,MjE4LjE0Mi4zMi42OA==,2020-01-06 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,aG9tZQ==,1578279850,MjE4LjE0Mi4zMi42OA==,2020-01-06 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578280414,MjE4LjE0Mi4zMi42OA==,2020-01-06 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578284952,MjE4LjE0Mi4zMi42OA==,2020-01-06 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578289920,MjE4LjE0Mi4zMi42OA==,2020-01-06 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578291561,MjE4LjE0Mi4zMi42OA==,2020-01-06 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578292071,MjE4LjE0Mi4zMi42OA==,2020-01-06 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578295355,MjE4LjE0Mi4zMi42OA==,2020-01-06 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,bG9naW4=,1578296079,MjE4LjE0Mi4zMi42OA==,2020-01-06 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578300224,MjE4LjE0Mi4zMi42OA==,2020-01-06 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578308041,MjE4LjE0Mi4zMi42OA==,2020-01-06 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578309110,MjE4LjE0Mi4zMi42OA==,2020-01-06 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578322580,MjE4LjE0Mi4zMi42OA==,2020-01-06 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578329023,MjE4LjE0Mi4zMi42OA==,2020-01-06 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578337512,MjE4LjE0Mi4zMi42OA==,2020-01-06 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578347608,MjE4LjE0Mi4zMi42OA==,2020-01-06 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,aG9tZQ==,1578353867,MjE4LjE0Mi4zMi42OA==,2020-01-06 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578355065,MjE4LjE0Mi4zMi42OA==,2020-01-06 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578359911,MjE4LjE0Mi4zMi42OA==,2020-01-07 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578365994,MjE4LjE0Mi4zMi42OA==,2020-01-07 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578367277,MjE4LjE0Mi4zMi42OA==,2020-01-07 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,bG9naW4=,1578378094,MjE4LjE0Mi4zMi42OA==,2020-01-07 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578382641,MjE4LjE0Mi4zMi42OA==,2020-01-07 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578397075,MjE4LjE0Mi4zMi42OA==,2020-01-07 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578399070,MjE4LjE0Mi4zMi42OA==,2020-01-07 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578403385,MjE4LjE0Mi4zMi42OA==,2020-01-07 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578407550,MjE4LjE0Mi4zMi42OA==,2020-01-07 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,aG9tZQ==,1578407697,MjE4LjE0Mi4zMi42OA==,2020-01-07 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578410479,MjE4LjE0Mi4zMi42OA==,2020-01-07 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578410852,MjE4LjE0Mi4zMi42OA==,2020-01-07 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578413369,MjE4LjE0Mi4zMi42OA==,2020-01-07 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578419412,MjE4LjE0Mi4zMi42OA==,2020-01-07 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578421308,MjE4LjE0Mi4zMi42OA==,2020-01-07 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578433376,MjE4LjE0Mi4zMi42OA==,2020-01-07 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578439322,MjE4LjE0Mi4zMi42OA==,2020-01-07 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578439386,MjE4LjE0Mi4zMi42OA==,2020-01-07 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578447965,MjE4LjE0Mi4zMi42OA==,2020-01-08 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578449162,MjE4LjE0Mi4zMi42OA==,2020-01-08 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578469931,MjE4LjE0Mi4zMi42OA==,2020-01-08 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,aG9tZQ==,1578470368,MjE4LjE0Mi4zMi42OA==,2020-01-08 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578474321,MjE4LjE0Mi4zMi42OA==,2020-01-08 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578486838,NTMuMTUzLjQzLjQ=,2020-01-08 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578488536,NTMuMTUzLjQzLjQ=,2020-01-08 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578498663,NTMuMTUzLjQzLjQ=,2020-01-08 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578510362,NTMuMTUzLjQzLjQ=,2020-01-08 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578510616,NTMuMTUzLjQzLjQ=,2020-01-08 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578523083,NTMuMTUzLjQzLjQ=,2020-01-08 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578524569,NTMuMTUzLjQzLjQ=,2020-01-08 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578525039,NTMuMTUzLjQzLjQ=,2020-01-08 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578525409,NTMuMTUzLjQzLjQ=,2020-01-08 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578544331,NTMuMTUzLjQzLjQ=,2020-01-09 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,aG9tZQ==,1578559387,NTMuMTUzLjQzLjQ=,2020-01-09 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578561925,NTMuMTUzLjQzLjQ=,2020-01-09 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578566200,NTMuMTUzLjQzLjQ=,2020-01-09 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578568878,NTMuMTUzLjQzLjQ=,2020-01-09 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578569674,NTMuMTUzLjQzLjQ=,2020-01-09 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,aG9tZQ==,1578579774,NTMuMTUzLjQzLjQ=,2020-01-09 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578581753,NTMuMTUzLjQzLjQ=,2020-01-09 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578587408,NTMuMTUzLjQzLjQ=,2020-01-09 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578587947,NTMuMTUzLjQzLjQ=,2020-01-09 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578588205,NTMuMTUzLjQzLjQ=,2020-01-09 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578590880,NTMuMTUzLjQzLjQ=,2020-01-09 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578593941,NTMuMTUzLjQzLjQ=,2020-01-09 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578595056,NTMuMTUzLjQzLjQ=,2020-01-09 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578597248,NTMuMTUzLjQzLjQ=,2020-01-09 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,aG9tZQ==,1578598154,NTMuMTUzLjQzLjQ=,2020-01-09 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578608857,NTMuMTUzLjQzLjQ=,2020-01-09 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578611028,NTMuMTUzLjQzLjQ=,2020-01-09 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578612741,NTMuMTUzLjQzLjQ=,2020-01-09 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578628246,NTMuMTUzLjQzLjQ=,2020-01-10 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578641099,NTMuMTUzLjQzLjQ=,2020-01-10 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578643576,NTMuMTUzLjQzLjQ=,2020-01-10 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578650596,NTMuMTUzLjQzLjQ=,2020-01-10 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578650910,NTMuMTUzLjQzLjQ=,2020-01-10 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578653106,NTMuMTUzLjQzLjQ=,2020-01-10 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578658944,NTMuMTUzLjQzLjQ=,2020-01-10 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578660669,NTMuMTUzLjQzLjQ=,2020-01-10 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578662202,NTMuMTUzLjQzLjQ=,2020-01-10 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578669671,NTMuMTUzLjQzLjQ=,2020-01-10 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578673371,NTMuMTUzLjQzLjQ=,2020-01-10 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,aG9tZQ==,1578680680,NTMuMTUzLjQzLjQ=,2020-01-10 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,YWNjb3VudF9zd2l0Y2g=,1578684104,NTMuMTUzLjQzLjQ=,2020-01-10 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578687676,NTMuMTUzLjQzLjQ=,2020-01-10 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578688992,NTMuMTUzLjQzLjQ=,2020-01-10 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578689329,NTMuMTUzLjQzLjQ=,2020-01-10 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578702048,NTMuMTUzLjQzLjQ=,2020-01-11 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578714422,NTMuMTUzLjQzLjQ=,2020-01-11 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578719339,NTMuMTUzLjQzLjQ=,2020-01-11 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578719601,NTMuMTUzLjQzLjQ=,2020-01-11 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,bW9kaWZ5X3Bhc3N3b3Jk,1578728608,ODMuMTIuMTIxLjE1Mg==,2020-01-11 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578732889,ODMuMTIuMTIxLjE1Mg==,2020-01-11 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578738654,ODMuMTIuMTIxLjE1Mg==,2020-01-11 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578742828,ODMuMTIuMTIxLjE1Mg==,2020-01-11 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578760110,ODMuMTIuMTIxLjE1Mg==,2020-01-11 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578770950,ODMuMTIuMTIxLjE1Mg==,2020-01-11 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578772527,ODMuMTIuMTIxLjE1Mg==,2020-01-11 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578775274,ODMuMTIuMTIxLjE1Mg==,2020-01-11 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578778566,ODMuMTIuMTIxLjE1Mg==,2020-01-11 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578780046,ODMuMTIuMTIxLjE1Mg==,2020-01-11 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578784629,ODMuMTIuMTIxLjE1Mg==,2020-01-11 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578798311,ODMuMTIuMTIxLjE1Mg==,2020-01-12 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,aG9tZQ==,1578802997,ODMuMTIuMTIxLjE1Mg==,2020-01-12 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578803527,ODMuMTIuMTIxLjE1Mg==,2020-01-12 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578812803,ODMuMTIuMTIxLjE1Mg==,2020-01-12 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578827011,ODMuMTIuMTIxLjE1Mg==,2020-01-12 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578833648,ODMuMTIuMTIxLjE1Mg==,2020-01-12 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578839768,ODMuMTIuMTIxLjE1Mg==,2020-01-12 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578839875,ODMuMTIuMTIxLjE1Mg==,2020-01-12 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578844210,ODMuMTIuMTIxLjE1Mg==,2020-01-12 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578845056,ODMuMTIuMTIxLjE1Mg==,2020-01-12 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
18152,c2VhcmNoX3Byb2R1Y3Q=,1578847214,ODMuMTIuMTIxLjE1Mg==,2020-01-12 00:00:00,MTYyLjU2LjE1Ljkz_2020-01-01_dXBkYXRlX3Bob25l,0
