sessionId,playerId,role,money,event,eventDay,platform,country,continent,city,numSession,sessionLength
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,124571,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,124571,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,124571,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,124571,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,124571,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,133740,dungeon,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,133740,dungeonstats,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,133740,achievementspopup,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,133740,dungeonstats,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,133740,achievementspopup,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,133740,achievements,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,133740,achievements,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,133707,inventory,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,133707,inventory,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,133707,inventory.shop,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,133707,inventory,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,133707,inventory.inventory,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137798,inventory,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137798,selectdungeonspackage,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137798,selectdungeon,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137798,dungeon,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137798,selectdungeon,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137798,selectdungeonspackage,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137798,dungeonmenu,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137798,dungeonmenu,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137798,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137798,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137798,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137798,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137815,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137815,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137815,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137815,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137815,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137815,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137815,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137815,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137815,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137815,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137815,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137815,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137815,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137815,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137815,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,137815,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,138615,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,138615,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,138615,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,138615,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,139103,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,139103,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,139110,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,139110,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,139110,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,139110,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140110,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140110,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140110,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140110,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140110,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140110,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140110,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140110,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140110,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140110,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140115,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140115,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140215,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140215,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140215,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140215,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140215,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140215,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140215,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140215,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140365,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140365,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140374,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,140374,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,141015,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,141015,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,141015,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,141015,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,141025,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,141025,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,141154,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,141154,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,141154,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,141154,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,141154,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,141154,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,141154,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,141154,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,141199,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,141199,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,141291,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,141291,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,142291,dungeon,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,142291,dungeonstats,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,142291,dungeonstats,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,142291,selectdungeon,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,142291,selectdungeonspackage,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,142291,selectdungeon,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,142291,selectdungeonspackage,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,142291,inventory,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,142291,inventory.inventory,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,143926,inventory,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,143926,selectdungeonspackage,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,143926,selectdungeon,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,143926,selectdungeon,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,143926,selectdungeonspackage,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,143926,dungeon,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,143926,dungeonmenu,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,143926,dungeonmenu,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,143926,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,143926,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,143926,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,143926,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,143926,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,143926,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144022,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144022,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144022,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144022,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144022,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144022,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144022,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144022,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144022,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144022,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144088,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144088,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144114,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144114,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144124,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144124,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144824,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144824,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144852,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144852,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144852,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144852,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144860,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144860,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144860,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144860,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144861,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144861,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144861,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144861,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144872,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144872,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144872,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144872,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144873,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144873,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144881,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144881,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144881,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144881,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144881,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144881,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144881,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144881,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144881,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144881,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144893,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144893,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144919,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,144919,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,145369,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,145369,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,145369,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,145369,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,146137,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,146137,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,146166,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,146166,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,146166,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,146166,fight,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,148172,dungeon,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,148172,dungeonstats,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,148172,dungeonstats,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,148172,inventory,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,148172,inventory.inventory,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,149738,inventory,2013-05-21 00:00:00,3,,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,149738,inventory,2013-05-21 00:00:00,3,Mexico,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,149738,inventory,2013-05-21 00:00:00,3,Mexico,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,149738,inventory.shop,2013-05-21 00:00:00,3,Mexico,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,149738,inventory,2013-05-21 00:00:00,3,Mexico,,,3,232
fd1ec667-75a4-415d-a250-8fbb71be7cab,2b08c92c65a665b,stonegolem,149738,inventory.shop,2013-05-21 00:00:00,3,Mexico,,,3,232
